
[02:20:44.000 --> 02:20:47.000]   >> As a superintendent and former Panther principal,
[04:07:18.000 --> 04:07:34.000]   What we found at El Medina is they did decrease deck space. They did end up moving it and it was an east-west configuration, which is a nightmare because when you're playing water polo, the sun is in your eyes.
[04:07:34.000 --> 04:07:45.000]   The bleachers are not in the right place. There's all sorts of problems because none of the stuff was brought to the board because we wanted to keep the price down, but we didn't actually approve it.
[04:07:45.000 --> 04:07:51.000]   But it still was double the price because that was a project people wanted to get through.
[04:07:51.000 --> 04:07:57.000]   So I appreciate that it's here and I appreciate that we have options to cut the cost.
[04:07:57.000 --> 04:08:03.000]   Under no circumstances, though, do I think that we should cut deck space for a pool?
[04:08:03.000 --> 04:08:11.000]   I don't think that we should cut the scoreboard or cut bleachers because all of that is fake savings because we're going to do it eventually.
[04:08:11.000 --> 04:08:16.000]   You're not going to have a pool that doesn't have bleachers and shade and a scoreboard.
[04:08:16.000 --> 04:08:25.000]   So while I appreciate it in the short term being cost savings, it's not long term savings.
[04:08:25.000 --> 04:08:40.000]   So to me, and I've asked this question before, I asked this question for El Medina, the only requirement for CIF men's water polo final is that the pool be 33 meters.
[04:08:40.000 --> 04:08:47.000]   That would be so that we could host a CIF final men's water polo tournament.
[04:08:47.000 --> 04:08:51.000]   Other than that, a 25 meter pool is fine.
[04:08:51.000 --> 04:09:03.000]   I personally don't think we should ever put in anything less than 43 meters because I think we should accommodate and have these be whatever current standards are appropriate.
[04:09:03.000 --> 04:09:13.000]   But my question is if we change it to 33 meter, what is the cost savings for 33 meter and how much less deck space do we need?
[04:09:13.000 --> 04:09:18.000]   How much less energy do we have to pay for in a 33 meter pool?
[04:09:18.000 --> 04:09:27.000]   Can we fit a 33 meter pool in the space that we have so that we don't have to redo the geological studies and all of those sorts of things?
[04:09:27.000 --> 04:09:44.000]   Part of the whole idea was that it was going to be located in the place that it's currently located because we were going to be building it at the same time that Willow Park could be using their old pool and then the new pool would be done and then we could get rid of the old pool.
[04:09:44.000 --> 04:09:45.000]   Well, that is gone.
[04:09:45.000 --> 04:09:48.000]   That's off the table because we obviously can't do that.
[04:09:48.000 --> 04:09:54.000]   So there were a lot of things that were sort of justifying the way that this was shoved through that don't apply today.
[04:09:54.000 --> 04:10:05.000]   So I think that we really do need to go back to the drawing board and see what we can do with a smaller pool.
[04:10:05.000 --> 04:10:12.000]   It needs to happen and we need to have it the state of the art so it's going to have the best deck space.
[04:10:12.000 --> 04:10:18.000]   It's going to have the best scoreboards and bleachers and it's going to be a great place that should be configured in the right direction.
[04:10:18.000 --> 04:10:32.000]   We should make sure that, you know, dining blocks are in the right spot. All of the mistakes that were made with Almedina, we need to learn from and we need to make this the best it can be, but it has to be affordable because this is not going to end up being $20 million.
[04:10:32.000 --> 04:10:37.000]   It's going to end up being $25 million, which is what the original estimation was in the first place.
[04:10:37.000 --> 04:10:53.000]   I would like to even go a step further and explore all of our options. Even if it means stopping this pool and renovating it, all three of the other schools as well, because we know that their pools are also not functioning.
[04:10:53.000 --> 04:11:09.000]   And then possibly, you know, in the future, we could consider putting a 50-meter pool or something at a different site so we can start fresh there. So all schools can enjoy it and all kids can enjoy it from all of our schools.
[04:11:09.000 --> 04:11:29.000]   Also, I mean, I'd like to know, like, how does it change what we need for changing rooms and restrooms and all of those associated costs because as the aquatic center gets bigger, so do the requirements from DSA, right, for all sorts of things, like restrooms and things like that.
[04:11:29.000 --> 04:11:41.000]   The larger we grow, the more it is required. So I want to know what is the cost if we shrink? What other things can be cut down while not cutting down on quality? Because I don't want to cut down on quality.
[04:11:41.000 --> 04:11:50.000]   I want to cut down on cost and keep the quality. So how do we do that? And that's what we need to find out.
[04:11:50.000 --> 04:11:59.000]   So I'll work with staff and we'll bring back those options and bring it back as an agenda item to do our due diligence and bringing back some responses to all those questions.
[04:11:59.000 --> 04:12:11.000]   I just want to remind everyone that we are here to make sure that all of our resources are used wisely. We are here to protect our budget. We're here to save our taxpayers money.
[04:12:11.000 --> 04:12:32.000]   And so these are why we're asking these questions because we asked them in December and now we have to ask them again. So this is why we're doing it. And I apologize because I know some of you weren't here back then and certainly some of our board members aren't here, but now we have to just, I don't know, reset.
[04:12:32.000 --> 04:12:52.000]   I do think it's really important to remember that our facility's budget is limited. How much money we have is limited. So when we spend an extra $4 million on a pool that's going to be used by 300 students out of a 27,000 student district, that's $4 million that can't be spent on an elementary school campus.
[04:12:52.000 --> 04:13:03.000]   That's $4 million that can't be used on something. I mean, we all have pools. We all love the idea of having a fantastic pool, but we have to work within the budget and the money that we have.
[04:13:03.000 --> 04:13:16.000]   And we have so many more needs in this district than just a swimming pool. And we're literally spending every dime we have left right now that exists on this pool. And that makes no sense.
[04:13:16.000 --> 04:13:30.000]   And again, I'm going to reiterate that they were matching funds from Fred Kelly Stadium and we had said that they would be used at the middle on the elementary schools.
[04:13:30.000 --> 04:13:39.000]   We will take all of that feedback and come back to you with the options. We wanted to make sure though to present this to you as part before we took any steps and move further with it. So thank you.
[04:13:39.000 --> 04:13:53.000]   I think it might be wise to just go over this one more time to make sure that when we bring this information back, it wasn't something that we heard from one board member and not all.
[04:13:53.000 --> 04:13:59.000]   So I want to make sure that you have your direction clear on what you're going to bring back.
[04:13:59.000 --> 04:14:15.000]   So I heard 33 meter. Don't reduce deck size. Don't reduce shade structure scoreboard.
[04:14:15.000 --> 04:14:30.000]   I think the lighting I think was important. I think everything in the plan we shouldn't reduce our plan should reflect what would benefit students for decades to come, not what can open a pool in a year or two.
[04:14:30.000 --> 04:14:44.000]   Yeah, I want I just want to make sure that when they come back with the information that's like, well, we did mention this one thing and I didn't see you do that. So I want to be absolutely clear on the work that they're going to do to bring back.
[04:14:44.000 --> 04:14:59.000]   And then this idea of this, the 33 meter in terms of position, because everybody here know what the position of the pool is, whether or not it's there on the where the existing pool is or any other.
[04:14:59.000 --> 04:15:08.000]   Do we know where the place is worth being placed based on the input from the board right now.
[04:15:08.000 --> 04:15:15.000]   Because that may make a difference in terms of where what lines we're avoiding and what we're not.
[04:15:15.000 --> 04:15:21.000]   Just to clarify, we were visiting the 33 meter pool in the original location.
[04:15:21.000 --> 04:15:32.000]   I think that's the question is if we have a 33 or even a 38 meter pool, if it's a smaller pool, what are the options for location.
[04:15:32.000 --> 04:15:43.000]   So it sounds like there are various options of either keeping it in the location at a 33 and 38 meter or moving it to one of these locations.
[04:15:43.000 --> 04:15:52.000]   But the direction of the pool stays.
[04:15:52.000 --> 04:16:07.000]   Sorry, can we also just have more information because we have more new board members who may not have received prior information about other options as well.
[04:16:07.000 --> 04:16:12.000]   Like, doing the original renovation of all three poles.
[04:16:12.000 --> 04:16:33.000]   That's what I wanted to make sure of and then in terms of time and money to go back and check that because we did do some study at that time and we got some numbers.
[04:16:33.000 --> 04:16:45.000]   So do you want just those numbers but with escalation or do you want them to be to redo that evaluation.
[04:16:45.000 --> 04:16:49.000]   We could just bring back as much as possible.
[04:16:49.000 --> 04:16:51.000]   Well, that would be to go back and reevaluate.
[04:16:51.000 --> 04:16:58.000]   Because what I want to say is just I want to make sure we have everything on the table so that we can make.
[04:16:58.000 --> 04:17:07.000]   Yes, and I want to make sure that this team brings back the information that you want. So there's options with that we can bring back the same information that was presented before.
[04:17:07.000 --> 04:17:18.000]   Because we think that the pools are in about the same shape and then and then we can ask them to just add escalators in terms of costs from then until now.
[04:17:18.000 --> 04:17:27.000]   Or we can go back and reevaluate the poles which would be contracting the service to do all of that over again and bring that.
[04:17:27.000 --> 04:17:29.000]   Well, it was done about a year ago.
[04:17:29.000 --> 04:17:37.000]   Right. So I just want to make sure we could probably do either one but obviously we want to be more timely and a little bit more efficient in time.
[04:17:37.000 --> 04:17:43.000]   Or you can look at what the team brings back on the 33 meter before making that decision.
[04:17:43.000 --> 04:17:55.000]   Since we're also putting this off a little while, can we put the Mertha on hold right now until we make a decision on size?
[04:17:55.000 --> 04:18:02.000]   Because I don't want them to keep constructing it and then it becomes too late for us to order a different size.
[04:18:02.000 --> 04:18:05.000]   Right back and I construct until we receive DSA approval.
[04:18:05.000 --> 04:18:06.000]   Oh, okay. Everyone.
[04:18:06.000 --> 04:18:07.000]   Thank you.
[04:18:07.000 --> 04:18:13.000]   So if we cancel the pool, we would just be losing our deposit at this point.
[04:18:13.000 --> 04:18:14.000]   That is correct.
[04:18:14.000 --> 04:18:19.000]   What was the deposit at 220,000.
[04:18:19.000 --> 04:18:30.000]   And then the last thing just in terms of if that pool gets moved over significantly, I think trustee Erickson asked if there needs to be a new testing of the space.
[04:18:30.000 --> 04:18:37.000]   I think we can look at it as the soil. So if we are looking at that other space, then we potentially could look at the soils as well.
[04:18:37.000 --> 04:18:38.000]   Okay.
[04:18:38.000 --> 04:18:43.000]   Oh, and then Sequa, we talked about Sequa in the Notifying Vault Arts neighborhood.
[04:18:43.000 --> 04:18:50.000]   We didn't do our, we didn't go out to the public.
[04:18:50.000 --> 04:18:52.000]   Ms. Leskis, can you give us some more information on this?
[04:18:52.000 --> 04:18:56.000]   Because I did see Sequa on the presentation and that's a dollar amount there as well.
[04:18:56.000 --> 04:19:03.000]   Before you tonight is a recommendation to approve a Sequa consultant place works.
[04:19:03.000 --> 04:19:08.000]   They've done, they actually did the Sequa analysis for the new building.
[04:19:08.000 --> 04:19:15.000]   And so with the approval of their contract, we can move forward and do that notification and public comment.
[04:19:15.000 --> 04:19:34.000]   It makes more sense to wait and get an idea and the same thing is going out into the community and advising them and getting input.
[04:19:34.000 --> 04:19:37.000]   Is it the exact same thing or Sequa a different process?
[04:19:37.000 --> 04:19:47.000]   Sequa is that California Environmental Quality Act requirement for all lead agencies to evaluate all projects for any environmental impact.
[04:19:47.000 --> 04:19:51.000]   This construction of the pool would require that analysis.
[04:19:51.000 --> 04:19:56.000]   There's different types of level of environmental analysis based on the scope.
[04:19:56.000 --> 04:20:06.000]   So you have a notice of exemption, which basically qualifies there's qualifications that allow you to file that that still gets circulated for 30 days and gets published.
[04:20:06.000 --> 04:20:13.000]   And basically you're indicating to the community that there is no environmental impact for that specific project.
[04:20:13.000 --> 04:20:20.000]   There's another level called a mitigate negative debt that also can identify some mitigation measures.
[04:20:20.000 --> 04:20:30.000]   They are typically minor as opposed to an environmental impact report, which is the highest level of impact to a community or environment.
[04:20:30.000 --> 04:20:37.000]   Those also indicate high level of mitigation measures to that report.
[04:20:37.000 --> 04:20:47.000]   So this would go through that analysis and the Sequa consultant will determine what type of report would be generated based on the scope of work.
[04:20:47.000 --> 04:20:56.000]   And Ms. Vasquez, based on what you hear in terms of the board's interest in exploring these different options.
[04:20:56.000 --> 04:21:10.000]   Is it your recommendation then that we go through with that approval still on that contract for the Sequa or is it better to hold off to understand the new scope or change in plans before going forward with that?
[04:21:10.000 --> 04:21:22.000]   I think we do have the opportunity to put it on hold. However, if we do do the project, we would still need any environmental analysis.
[04:21:22.000 --> 04:21:32.000]   So why don't we just hold off until we get the new plans back and because I don't see a reason we do have the time to hold.
[04:21:32.000 --> 04:21:35.000]   Well, they wouldn't start it until they knew the scope of the project anyway.
[04:21:35.000 --> 04:21:39.000]   It doesn't really matter even if we approve it tonight and the things going to happen.
[04:21:39.000 --> 04:21:44.000]   I would not release them to do any work at this point.
[04:21:44.000 --> 04:21:57.000]   I do have some questions, but they're so detailed that I'll probably email them and just make sure that you include them in the report.
[04:21:57.000 --> 04:22:10.000]   So thank you, superintendent Gonzalez for helping clarify that. One more clarification I did hear of also coming back with just what it would cost to repair them based on the state of the pools of how they are, all of our pools.
[04:22:10.000 --> 04:22:11.000]   That was an additional report.
[04:22:11.000 --> 04:22:19.000]   We had a report done about a year ago and I did talk about that. So we can just bring that back and just.
[04:22:19.000 --> 04:22:28.000]   I think what we may do is staff is maybe just review that to see if it is something that can be updated as is or if we need to go back into that again.
[04:22:28.000 --> 04:22:37.000]   So maybe we can have some of the stuff that may have not been here during that time to take a look at that and maybe make that recommendation.
[04:22:37.000 --> 04:22:49.000]   I think it's really important to have that information, but I will say that I would tend not to want to just refurbish the 25-meter pools. I mean, I'll just put it out there. I think that those really are outdated.
[04:22:49.000 --> 04:22:52.000]   But I think it's important to have all that information on the table.
[04:22:52.000 --> 04:23:02.000]   I think it may be useful also to the board to understand that we're not redoing all the pools right now. So if you need to take a look again to see.
[04:23:02.000 --> 04:23:12.000]   What state of disreport and repair the other schools pools are that that might be useful to refresh that analysis.
[04:23:12.000 --> 04:23:24.000]   Okay, so I think you have clear direction. Thank you. Thank you so much. Thank you. And thank you. And again, sorry, none of you were here and getting the brunt of it. And I know it's not.
[04:23:24.000 --> 04:23:33.000]   Thank you.
[04:23:33.000 --> 04:23:43.000]   Next on our agenda, we have consent items and items are acted upon one motion. However, any such item can be considered separately at a board members request.
[04:23:43.000 --> 04:23:57.000]   I will be active on following the approval of the consent items. Are there any items that you need to pull?
[04:23:57.000 --> 04:24:05.000]   If not, is there a motion to approve all consent items? Just one second. We were going to pull the sequel item, right?
[04:24:05.000 --> 04:24:11.000]   No, we don't need to. We don't need to pull it. That's right, because it's not going to go forward. Okay.
[04:24:11.000 --> 04:24:14.000]   Thank you, trustee glasses. There a second.
[04:24:14.000 --> 04:24:20.000]   I'll second. Thank you, trustee Erickson. Any discussion?
[04:24:20.000 --> 04:24:23.000]   No. Okay. All in favor.
[04:24:23.000 --> 04:24:25.000]   Okay.
[04:24:25.000 --> 04:24:34.000]   Motion passes five, zero, two.
[04:24:34.000 --> 04:24:37.000]   We already did public comment.
[04:24:37.000 --> 04:24:47.000]   And now 18 other business. Are there any additional comments from board or staff?
[04:24:47.000 --> 04:24:59.000]   I think the only thing I wanted to add and ask superintendent Gonzalez is to request additional information and potentially an investigation on the I nine.
[04:24:59.000 --> 04:25:16.000]   I had made a note of that. So we're going to check on that because we need to look at, you know, doing use of our facilities and any kind of related regulation laws around the school. We'll do that.
[04:25:16.000 --> 04:25:18.000]   Thank you.
[04:25:18.000 --> 04:25:33.000]   We are returning back to closed session. Although the last item that we have in closed session is not does not require a vote.
[04:25:33.000 --> 04:25:40.000]   And there's nothing really additional to that to report out, but we do need to come back to close.
[04:25:40.000 --> 04:25:47.000]   So we will adjourn to a closed session at nine 20.
[04:25:47.000 --> 04:25:49.000]   Thank you.
